vad_frames,osd_frames,vcn_frames,total_frames,has_speech,has_overlap,has_voice_change,conv_idx,start_time,vad_ratio,osd_ratio,vcn_ratio
2954,0,3,3000,True,False,True,0,0.0,0.9846666666666667,0.0,0.001
2962,90,9,3000,True,True,True,0,30.0,0.9873333333333333,0.03,0.003
2996,184,13,3000,True,True,True,0,60.0,0.9986666666666667,0.06133333333333333,0.004333333333333333
2988,94,10,3000,True,True,True,0,90.0,0.996,0.03133333333333333,0.0033333333333333335
2722,0,7,3000,True,False,True,1,0.0,0.9073333333333333,0.0,0.0023333333333333335
2918,0,5,3000,True,False,True,1,30.0,0.9726666666666667,0.0,0.0016666666666666668
2994,0,3,3000,True,False,True,1,60.0,0.998,0.0,0.001
2986,4,5,3000,True,True,True,1,90.0,0.9953333333333333,0.0013333333333333333,0.0016666666666666668
2922,4,7,3000,True,True,True,1,120.0,0.974,0.0013333333333333333,0.0023333333333333335
2932,186,12,3000,True,True,True,2,0.0,0.9773333333333334,0.062,0.004
2968,56,13,3000,True,True,True,2,30.0,0.9893333333333333,0.018666666666666668,0.004333333333333333
2922,130,21,3000,True,True,True,2,60.0,0.974,0.043333333333333335,0.007
2844,74,20,3000,True,True,True,2,90.0,0.948,0.024666666666666667,0.006666666666666667
2772,8,15,3000,True,True,True,2,120.0,0.924,0.0026666666666666666,0.005
2876,12,14,3000,True,True,True,2,150.0,0.9586666666666667,0.004,0.004666666666666667
2970,6,13,3000,True,True,True,2,180.0,0.99,0.002,0.004333333333333333
2934,2,9,3000,True,True,True,2,210.0,0.978,0.0006666666666666666,0.003
2934,0,5,3000,True,False,True,2,240.0,0.978,0.0,0.0016666666666666668
2852,0,6,3000,True,False,True,2,270.0,0.9506666666666667,0.0,0.002
2834,24,9,3000,True,True,True,2,300.0,0.9446666666666667,0.008,0.003
2900,50,11,3000,True,True,True,2,330.0,0.9666666666666667,0.016666666666666666,0.0036666666666666666
2934,26,8,3000,True,True,True,2,360.0,0.978,0.008666666666666666,0.0026666666666666666
2986,36,5,3000,True,True,True,2,390.0,0.9953333333333333,0.012,0.0016666666666666668
2924,36,6,3000,True,True,True,2,420.0,0.9746666666666667,0.012,0.002
2924,0,5,3000,True,False,True,2,450.0,0.9746666666666667,0.0,0.0016666666666666668
3000,18,4,3000,True,True,True,2,480.0,1.0,0.006,0.0013333333333333333
3000,68,8,3000,True,True,True,2,510.0,1.0,0.02266666666666667,0.0026666666666666666
2998,56,10,3000,True,True,True,2,540.0,0.9993333333333333,0.018666666666666668,0.0033333333333333335
2946,6,8,3000,True,True,True,2,570.0,0.982,0.002,0.0026666666666666666
2874,0,9,3000,True,False,True,2,600.0,0.958,0.0,0.003
2892,0,8,3000,True,False,True,2,630.0,0.964,0.0,0.0026666666666666666
2954,30,8,3000,True,True,True,2,660.0,0.9846666666666667,0.01,0.0026666666666666666
2712,0,5,3000,True,False,True,5,0.0,0.904,0.0,0.0016666666666666668
2980,0,4,3000,True,False,True,5,30.0,0.9933333333333333,0.0,0.0013333333333333333
2992,0,2,3000,True,False,True,5,60.0,0.9973333333333333,0.0,0.0006666666666666666
2870,104,8,3000,True,True,True,6,0.0,0.9566666666666667,0.034666666666666665,0.0026666666666666666
2722,104,11,3000,True,True,True,6,30.0,0.9073333333333333,0.034666666666666665,0.0036666666666666666
2842,0,5,3000,True,False,True,6,60.0,0.9473333333333334,0.0,0.0016666666666666668
2966,8,4,3000,True,True,True,6,90.0,0.9886666666666667,0.0026666666666666666,0.0013333333333333333
2920,8,7,3000,True,True,True,6,120.0,0.9733333333333334,0.0026666666666666666,0.0023333333333333335
2724,0,10,3000,True,False,True,6,150.0,0.908,0.0,0.0033333333333333335
2924,0,2,3000,True,False,True,7,0.0,0.9746666666666667,0.0,0.0006666666666666666
3000,0,1,3000,True,False,True,7,30.0,1.0,0.0,0.0003333333333333333
2916,32,7,3000,True,True,True,7,60.0,0.972,0.010666666666666666,0.0023333333333333335
2916,32,7,3000,True,True,True,7,90.0,0.972,0.010666666666666666,0.0023333333333333335
2992,0,2,3000,True,False,True,7,120.0,0.9973333333333333,0.0,0.0006666666666666666
2982,0,3,3000,True,False,True,7,150.0,0.994,0.0,0.001
2990,0,2,3000,True,False,True,7,180.0,0.9966666666666667,0.0,0.0006666666666666666
2966,6,4,3000,True,True,True,7,210.0,0.9886666666666667,0.002,0.0013333333333333333
2952,92,7,3000,True,True,True,7,240.0,0.984,0.030666666666666665,0.0023333333333333335
2708,32,8,3000,True,True,True,8,0.0,0.9026666666666666,0.010666666666666666,0.0026666666666666666
2620,76,17,3000,True,True,True,8,30.0,0.8733333333333333,0.025333333333333333,0.005666666666666667
2724,170,21,3000,True,True,True,8,60.0,0.908,0.056666666666666664,0.007
2718,654,24,3000,True,True,True,8,90.0,0.906,0.218,0.008
2896,578,19,3000,True,True,True,8,120.0,0.9653333333333334,0.19266666666666668,0.006333333333333333
2964,484,21,3000,True,True,True,8,150.0,0.988,0.16133333333333333,0.007
2930,574,26,3000,True,True,True,8,180.0,0.9766666666666667,0.19133333333333333,0.008666666666666666
2864,210,20,3000,True,True,True,8,210.0,0.9546666666666667,0.07,0.006666666666666667
2812,184,17,3000,True,True,True,8,240.0,0.9373333333333334,0.06133333333333333,0.005666666666666667
2832,0,6,3000,True,False,True,9,0.0,0.944,0.0,0.002
2864,0,5,3000,True,False,True,9,30.0,0.9546666666666667,0.0,0.0016666666666666668
2976,0,2,3000,True,False,True,9,60.0,0.992,0.0,0.0006666666666666666
2844,0,5,3000,True,False,True,9,90.0,0.948,0.0,0.0016666666666666668
2868,0,3,3000,True,False,True,9,120.0,0.956,0.0,0.001
2930,0,3,3000,True,False,True,9,150.0,0.9766666666666667,0.0,0.001
2910,0,4,3000,True,False,True,9,180.0,0.97,0.0,0.0013333333333333333
2900,0,3,3000,True,False,True,9,210.0,0.9666666666666667,0.0,0.001
2894,0,3,3000,True,False,True,9,240.0,0.9646666666666667,0.0,0.001
2906,0,3,3000,True,False,True,9,270.0,0.9686666666666667,0.0,0.001
2924,0,3,3000,True,False,True,9,300.0,0.9746666666666667,0.0,0.001
2958,0,3,3000,True,False,True,9,330.0,0.986,0.0,0.001
2776,42,12,3000,True,True,True,10,0.0,0.9253333333333333,0.014,0.004
2928,0,4,3000,True,False,True,10,30.0,0.976,0.0,0.0013333333333333333
2970,0,2,3000,True,False,True,10,60.0,0.99,0.0,0.0006666666666666666
2952,0,4,3000,True,False,True,10,90.0,0.984,0.0,0.0013333333333333333
2926,0,3,3000,True,False,True,11,0.0,0.9753333333333334,0.0,0.001
2648,0,4,3000,True,False,True,11,30.0,0.8826666666666667,0.0,0.0013333333333333333
2564,0,5,3000,True,False,True,11,60.0,0.8546666666666667,0.0,0.0016666666666666668
2772,0,6,3000,True,False,True,11,90.0,0.924,0.0,0.002
2776,2,10,3000,True,True,True,11,120.0,0.9253333333333333,0.0006666666666666666,0.0033333333333333335
2768,2,12,3000,True,True,True,11,150.0,0.9226666666666666,0.0006666666666666666,0.004
2836,74,10,3000,True,True,True,11,180.0,0.9453333333333334,0.024666666666666667,0.0033333333333333335
2678,74,9,3000,True,True,True,11,210.0,0.8926666666666667,0.024666666666666667,0.003
2874,0,4,3000,True,False,True,12,0.0,0.958,0.0,0.0013333333333333333
2940,0,5,3000,True,False,True,12,30.0,0.98,0.0,0.0016666666666666668
2984,54,10,3000,True,True,True,12,60.0,0.9946666666666667,0.018,0.0033333333333333335
3000,54,8,3000,True,True,True,12,90.0,1.0,0.018,0.0026666666666666666
2992,0,2,3000,True,False,True,12,120.0,0.9973333333333333,0.0,0.0006666666666666666
2992,6,4,3000,True,True,True,12,150.0,0.9973333333333333,0.002,0.0013333333333333333
3000,6,3,3000,True,True,True,12,180.0,1.0,0.002,0.001
2902,0,4,3000,True,False,True,12,210.0,0.9673333333333334,0.0,0.0013333333333333333
2732,4,9,3000,True,True,True,12,240.0,0.9106666666666666,0.0013333333333333333,0.003
2796,4,7,3000,True,True,True,12,270.0,0.932,0.0013333333333333333,0.0023333333333333335
2916,0,3,3000,True,False,True,12,300.0,0.972,0.0,0.001
2924,0,4,3000,True,False,True,12,330.0,0.9746666666666667,0.0,0.0013333333333333333
2974,0,3,3000,True,False,True,12,360.0,0.9913333333333333,0.0,0.001
3000,0,1,3000,True,False,True,12,390.0,1.0,0.0,0.0003333333333333333
3000,524,17,3000,True,True,True,12,420.0,1.0,0.17466666666666666,0.005666666666666667
2986,524,18,3000,True,True,True,12,450.0,0.9953333333333333,0.17466666666666666,0.006
2986,0,2,3000,True,False,True,12,480.0,0.9953333333333333,0.0,0.0006666666666666666
3000,0,2,3000,True,False,True,12,510.0,1.0,0.0,0.0006666666666666666
2970,102,8,3000,True,True,True,12,540.0,0.99,0.034,0.0026666666666666666
2960,102,8,3000,True,True,True,12,570.0,0.9866666666666667,0.034,0.0026666666666666666
2990,0,2,3000,True,False,True,12,600.0,0.9966666666666667,0.0,0.0006666666666666666
2970,0,2,3000,True,False,True,12,630.0,0.99,0.0,0.0006666666666666666
2966,22,5,3000,True,True,True,12,660.0,0.9886666666666667,0.007333333333333333,0.0016666666666666668
2996,86,8,3000,True,True,True,12,690.0,0.9986666666666667,0.028666666666666667,0.0026666666666666666
2994,212,12,3000,True,True,True,12,720.0,0.998,0.07066666666666667,0.004
2828,94,12,3000,True,True,True,13,0.0,0.9426666666666667,0.03133333333333333,0.004
2838,684,41,3000,True,True,True,13,30.0,0.946,0.228,0.013666666666666667
2800,996,52,3000,True,True,True,13,60.0,0.9333333333333333,0.332,0.017333333333333333
2876,406,20,3000,True,True,True,13,90.0,0.9586666666666667,0.13533333333333333,0.006666666666666667
2772,0,6,3000,True,False,True,13,120.0,0.924,0.0,0.002
2614,0,11,3000,True,False,True,13,150.0,0.8713333333333333,0.0,0.0036666666666666666
2746,0,8,3000,True,False,True,13,180.0,0.9153333333333333,0.0,0.0026666666666666666
2744,0,8,3000,True,False,True,13,210.0,0.9146666666666666,0.0,0.0026666666666666666
2688,0,10,3000,True,False,True,13,240.0,0.896,0.0,0.0033333333333333335
2744,0,8,3000,True,False,True,13,270.0,0.9146666666666666,0.0,0.0026666666666666666
2772,0,7,3000,True,False,True,13,300.0,0.924,0.0,0.0023333333333333335
2722,0,9,3000,True,False,True,13,330.0,0.9073333333333333,0.0,0.003
2698,0,8,3000,True,False,True,13,360.0,0.8993333333333333,0.0,0.0026666666666666666
2714,0,9,3000,True,False,True,13,390.0,0.9046666666666666,0.0,0.003
2768,0,8,3000,True,False,True,13,420.0,0.9226666666666666,0.0,0.0026666666666666666
2562,0,4,3000,True,False,True,14,0.0,0.854,0.0,0.0013333333333333333
2786,0,5,3000,True,False,True,14,30.0,0.9286666666666666,0.0,0.0016666666666666668
2856,0,4,3000,True,False,True,14,60.0,0.952,0.0,0.0013333333333333333
2922,0,5,3000,True,False,True,14,90.0,0.974,0.0,0.0016666666666666668
2762,0,8,3000,True,False,True,14,120.0,0.9206666666666666,0.0,0.0026666666666666666
2710,0,7,3000,True,False,True,14,150.0,0.9033333333333333,0.0,0.0023333333333333335
2662,0,6,3000,True,False,True,14,180.0,0.8873333333333333,0.0,0.002
2682,60,12,3000,True,True,True,14,210.0,0.894,0.02,0.004
2850,60,11,3000,True,True,True,14,240.0,0.95,0.02,0.0036666666666666666
2712,0,8,3000,True,False,True,14,270.0,0.904,0.0,0.0026666666666666666
2622,0,9,3000,True,False,True,14,300.0,0.874,0.0,0.003
2728,0,8,3000,True,False,True,14,330.0,0.9093333333333333,0.0,0.0026666666666666666
2728,0,9,3000,True,False,True,14,360.0,0.9093333333333333,0.0,0.003
2852,32,10,3000,True,True,True,14,390.0,0.9506666666666667,0.010666666666666666,0.0033333333333333335
2996,184,14,3000,True,True,True,14,420.0,0.9986666666666667,0.06133333333333333,0.004666666666666667
2994,168,13,3000,True,True,True,14,450.0,0.998,0.056,0.004333333333333333
2994,80,12,3000,True,True,True,14,480.0,0.998,0.02666666666666667,0.004
2858,128,19,3000,True,True,True,14,510.0,0.9526666666666667,0.042666666666666665,0.006333333333333333
2698,64,13,3000,True,True,True,14,540.0,0.8993333333333333,0.021333333333333333,0.004333333333333333
2836,14,5,3000,True,True,True,14,570.0,0.9453333333333334,0.004666666666666667,0.0016666666666666668
3000,30,5,3000,True,True,True,14,600.0,1.0,0.01,0.0016666666666666668
2948,16,4,3000,True,True,True,14,630.0,0.9826666666666667,0.005333333333333333,0.0013333333333333333
2912,0,3,3000,True,False,True,14,660.0,0.9706666666666667,0.0,0.001
2934,40,6,3000,True,True,True,14,690.0,0.978,0.013333333333333334,0.002
2932,128,8,3000,True,True,True,14,720.0,0.9773333333333334,0.042666666666666665,0.0026666666666666666
2602,0,3,3000,True,False,True,15,0.0,0.8673333333333333,0.0,0.001
2756,0,8,3000,True,False,True,15,30.0,0.9186666666666666,0.0,0.0026666666666666666
2846,0,6,3000,True,False,True,15,60.0,0.9486666666666667,0.0,0.002
2996,0,2,3000,True,False,True,15,90.0,0.9986666666666667,0.0,0.0006666666666666666
2996,0,2,3000,True,False,True,15,120.0,0.9986666666666667,0.0,0.0006666666666666666
2960,0,3,3000,True,False,True,15,150.0,0.9866666666666667,0.0,0.001
2908,0,5,3000,True,False,True,15,180.0,0.9693333333333334,0.0,0.0016666666666666668
2948,0,3,3000,True,False,True,15,210.0,0.9826666666666667,0.0,0.001
3000,0,1,3000,True,False,True,15,240.0,1.0,0.0,0.0003333333333333333
2964,0,3,3000,True,False,True,15,270.0,0.988,0.0,0.001
2964,0,3,3000,True,False,True,15,300.0,0.988,0.0,0.001
3000,0,1,3000,True,False,True,15,330.0,1.0,0.0,0.0003333333333333333
2920,0,4,3000,True,False,True,15,360.0,0.9733333333333334,0.0,0.0013333333333333333
2816,306,17,3000,True,True,True,16,0.0,0.9386666666666666,0.102,0.005666666666666667
2800,302,21,3000,True,True,True,16,30.0,0.9333333333333333,0.10066666666666667,0.007
2758,152,15,3000,True,True,True,16,60.0,0.9193333333333333,0.050666666666666665,0.005
2916,82,5,3000,True,True,True,16,90.0,0.972,0.027333333333333334,0.0016666666666666668
2988,540,14,3000,True,True,True,16,120.0,0.996,0.18,0.004666666666666667
2978,1026,24,3000,True,True,True,16,150.0,0.9926666666666667,0.342,0.008
2976,568,15,3000,True,True,True,16,180.0,0.992,0.18933333333333333,0.005
2936,446,18,3000,True,True,True,16,210.0,0.9786666666666667,0.14866666666666667,0.006
2948,554,19,3000,True,True,True,16,240.0,0.9826666666666667,0.18466666666666667,0.006333333333333333
2976,608,22,3000,True,True,True,16,270.0,0.992,0.20266666666666666,0.007333333333333333
2858,2,5,3000,True,True,True,17,0.0,0.9526666666666667,0.0006666666666666666,0.0016666666666666668
2656,0,5,3000,True,False,True,18,0.0,0.8853333333333333,0.0,0.0016666666666666668
2866,96,12,3000,True,True,True,18,30.0,0.9553333333333334,0.032,0.004
2974,96,10,3000,True,True,True,18,60.0,0.9913333333333333,0.032,0.0033333333333333335
2998,0,2,3000,True,False,True,18,90.0,0.9993333333333333,0.0,0.0006666666666666666
2930,0,6,3000,True,False,True,18,120.0,0.9766666666666667,0.0,0.002
2880,0,6,3000,True,False,True,18,150.0,0.96,0.0,0.002
2700,18,11,3000,True,True,True,18,180.0,0.9,0.006,0.0036666666666666666
